Gene,OG,Library,Expr,Tissue,Species
scaffold35.g12,N2.HOG0001269,MJ35,159.153829184721,manubrium,Aurelia
scaffold25.g26,N2.HOG0001272,MJ1,85.5966882251229,rhopalia,Aurelia
scaffold25.g26,N2.HOG0001272,MJ4,62.3796710649251,rhopalia,Aurelia
scaffold25.g26,N2.HOG0001272,MJ8,22.9214207807239,manubrium,Aurelia
scaffold25.g26,N2.HOG0001272,MJ23,21.4747393433315,manubrium,Aurelia
scaffold25.g26,N2.HOG0001272,MJ26,28.7536112809536,manubrium,Aurelia
scaffold25.g26,N2.HOG0001272,MJ27,20.0480254300728,rhopalia,Aurelia
scaffold25.g26,N2.HOG0001272,MJ29,18.5580149801904,manubrium,Aurelia
scaffold25.g26,N2.HOG0001272,MJ32,29.0284079785335,manubrium,Aurelia
scaffold25.g26,N2.HOG0001272,MJ35,29.7141642744423,manubrium,Aurelia
scaffold110.g9,N2.HOG0001305,MJ1,49.3985528167428,rhopalia,Aurelia
scaffold110.g9,N2.HOG0001305,MJ4,39.4625423593232,rhopalia,Aurelia
scaffold110.g9,N2.HOG0001305,MJ8,17.3492149928051,manubrium,Aurelia
scaffold110.g9,N2.HOG0001305,MJ23,3.29607678380102,manubrium,Aurelia
scaffold110.g9,N2.HOG0001305,MJ26,13.199729432116,manubrium,Aurelia
scaffold110.g9,N2.HOG0001305,MJ27,2.87677857372542,rhopalia,Aurelia
scaffold110.g9,N2.HOG0001305,MJ29,4.53114669054787,manubrium,Aurelia
scaffold110.g9,N2.HOG0001305,MJ32,12.3400354733235,manubrium,Aurelia
scaffold110.g9,N2.HOG0001305,MJ35,9.81091407706174,manubrium,Aurelia
scaffold3253.g1,N2.HOG0001341,MJ1,58.0007405747056,rhopalia,Aurelia
scaffold3253.g1,N2.HOG0001341,MJ4,79.940728336391,rhopalia,Aurelia
scaffold3253.g1,N2.HOG0001341,MJ8,19.8924830289667,manubrium,Aurelia
scaffold3253.g1,N2.HOG0001341,MJ23,23.7480372117411,manubrium,Aurelia
scaffold3253.g1,N2.HOG0001341,MJ26,19.3225682446346,manubrium,Aurelia
scaffold3253.g1,N2.HOG0001341,MJ27,21.5560992852802,rhopalia,Aurelia
scaffold3253.g1,N2.HOG0001341,MJ29,15.4527440887623,manubrium,Aurelia
scaffold3253.g1,N2.HOG0001341,MJ32,15.4767904495404,manubrium,Aurelia
scaffold3253.g1,N2.HOG0001341,MJ35,18.5357159827379,manubrium,Aurelia
scaffold636.g3,N2.HOG0001344,MJ1,644.401051632437,rhopalia,Aurelia
scaffold636.g3,N2.HOG0001344,MJ4,1133.81751933207,rhopalia,Aurelia
scaffold636.g3,N2.HOG0001344,MJ8,1523.25881133451,manubrium,Aurelia
scaffold636.g3,N2.HOG0001344,MJ23,2676.97851673235,manubrium,Aurelia
scaffold636.g3,N2.HOG0001344,MJ26,2439.05624371688,manubrium,Aurelia
scaffold636.g3,N2.HOG0001344,MJ27,1711.59835486572,rhopalia,Aurelia
scaffold636.g3,N2.HOG0001344,MJ29,2040.54422210929,manubrium,Aurelia
scaffold636.g3,N2.HOG0001344,MJ32,1457.77796332497,manubrium,Aurelia
scaffold636.g3,N2.HOG0001344,MJ35,1711.0228635548,manubrium,Aurelia
scaffold27.g21,N2.HOG0001379,MJ1,110.29814458822,rhopalia,Aurelia
scaffold27.g21,N2.HOG0001379,MJ4,100.194242561762,rhopalia,Aurelia
scaffold27.g21,N2.HOG0001379,MJ8,19.2493728670258,manubrium,Aurelia
scaffold27.g21,N2.HOG0001379,MJ23,9.71737539932697,manubrium,Aurelia
scaffold27.g21,N2.HOG0001379,MJ26,20.906698884561,manubrium,Aurelia
scaffold27.g21,N2.HOG0001379,MJ27,11.0908202032395,rhopalia,Aurelia
scaffold27.g21,N2.HOG0001379,MJ29,6.85054575244818,manubrium,Aurelia
scaffold27.g21,N2.HOG0001379,MJ32,18.1384010736997,manubrium,Aurelia
scaffold27.g21,N2.HOG0001379,MJ35,18.7883595716229,manubrium,Aurelia
scaffold1055.g1,N2.HOG0001443,MJ1,39.911111463204,rhopalia,Aurelia
scaffold1055.g1,N2.HOG0001443,MJ4,81.0947403355356,rhopalia,Aurelia
scaffold1055.g1,N2.HOG0001443,MJ8,85.4593402268236,manubrium,Aurelia
scaffold1055.g1,N2.HOG0001443,MJ23,40.2650931206717,manubrium,Aurelia
scaffold1055.g1,N2.HOG0001443,MJ26,52.1041951267737,manubrium,Aurelia
scaffold1055.g1,N2.HOG0001443,MJ27,20.9184037563137,rhopalia,Aurelia
scaffold1055.g1,N2.HOG0001443,MJ29,18.450929737134,manubrium,Aurelia
scaffold1055.g1,N2.HOG0001443,MJ32,65.802128216476,manubrium,Aurelia
scaffold1055.g1,N2.HOG0001443,MJ35,62.7789792742732,manubrium,Aurelia
scaffold583.g13,N2.HOG0001462,MJ1,33.3612995385624,rhopalia,Aurelia
scaffold583.g13,N2.HOG0001462,MJ4,65.8309101051757,rhopalia,Aurelia
scaffold583.g13,N2.HOG0001462,MJ8,63.4029401220031,manubrium,Aurelia
scaffold583.g13,N2.HOG0001462,MJ23,90.9879372662871,manubrium,Aurelia
scaffold583.g13,N2.HOG0001462,MJ26,106.707894709701,manubrium,Aurelia
scaffold583.g13,N2.HOG0001462,MJ27,54.4478568934477,rhopalia,Aurelia
scaffold583.g13,N2.HOG0001462,MJ29,77.8797668037726,manubrium,Aurelia
scaffold583.g13,N2.HOG0001462,MJ32,52.6652368849969,manubrium,Aurelia
scaffold583.g13,N2.HOG0001462,MJ35,71.2825458388864,manubrium,Aurelia
scaffold65.g15,N2.HOG0001472,MJ1,5.57520058969135,rhopalia,Aurelia
scaffold65.g15,N2.HOG0001472,MJ4,7.71808682310651,rhopalia,Aurelia
scaffold65.g15,N2.HOG0001472,MJ8,68.5411398501395,manubrium,Aurelia
scaffold65.g15,N2.HOG0001472,MJ23,38.6455437172026,manubrium,Aurelia
scaffold65.g15,N2.HOG0001472,MJ26,31.3758079370364,manubrium,Aurelia
scaffold65.g15,N2.HOG0001472,MJ27,4.67536152943767,rhopalia,Aurelia
scaffold65.g15,N2.HOG0001472,MJ29,8.41606018808228,manubrium,Aurelia
scaffold65.g15,N2.HOG0001472,MJ32,40.5877341438779,manubrium,Aurelia
scaffold65.g15,N2.HOG0001472,MJ35,39.6721041866814,manubrium,Aurelia
scaffold29.g39,N2.HOG0001474,MJ1,2.22860189299561,rhopalia,Aurelia
scaffold29.g39,N2.HOG0001474,MJ4,1.91580233132496,rhopalia,Aurelia
scaffold29.g39,N2.HOG0001474,MJ8,0.340855395225757,manubrium,Aurelia
scaffold29.g39,N2.HOG0001474,MJ23,0.669157119681181,manubrium,Aurelia
scaffold29.g39,N2.HOG0001474,MJ26,0.382822779353712,manubrium,Aurelia
scaffold29.g39,N2.HOG0001474,MJ27,0.116806554617622,rhopalia,Aurelia
scaffold29.g39,N2.HOG0001474,MJ29,0.0919896369890809,manubrium,Aurelia
scaffold29.g39,N2.HOG0001474,MJ32,0.974255185281087,manubrium,Aurelia
scaffold29.g39,N2.HOG0001474,MJ35,0.796709959854201,manubrium,Aurelia
scaffold1121.g2,N2.HOG0001497,MJ1,136.672819906772,rhopalia,Aurelia
scaffold1121.g2,N2.HOG0001497,MJ4,53.7028273103737,rhopalia,Aurelia
scaffold1121.g2,N2.HOG0001497,MJ8,59.7911301870098,manubrium,Aurelia
scaffold1121.g2,N2.HOG0001497,MJ23,48.4193155521803,manubrium,Aurelia
scaffold1121.g2,N2.HOG0001497,MJ26,60.8572581130944,manubrium,Aurelia
scaffold1121.g2,N2.HOG0001497,MJ27,30.2541975599264,rhopalia,Aurelia
scaffold1121.g2,N2.HOG0001497,MJ29,29.8774736073884,manubrium,Aurelia
scaffold1121.g2,N2.HOG0001497,MJ32,42.3432589770906,manubrium,Aurelia
scaffold1121.g2,N2.HOG0001497,MJ35,48.5866412560371,manubrium,Aurelia
scaffold372.g8,N2.HOG0001509,MJ1,4.38196813814375,rhopalia,Aurelia
scaffold372.g8,N2.HOG0001509,MJ4,5.04866308746499,rhopalia,Aurelia
scaffold372.g8,N2.HOG0001509,MJ8,15.7019178546255,manubrium,Aurelia
scaffold372.g8,N2.HOG0001509,MJ23,30.2240617492703,manubrium,Aurelia
scaffold372.g8,N2.HOG0001509,MJ26,24.861325637914,manubrium,Aurelia
scaffold372.g8,N2.HOG0001509,MJ27,7.71690602805907,rhopalia,Aurelia
scaffold372.g8,N2.HOG0001509,MJ29,34.2936695238089,manubrium,Aurelia
scaffold372.g8,N2.HOG0001509,MJ32,19.3282185789587,manubrium,Aurelia
scaffold372.g8,N2.HOG0001509,MJ35,18.1716747960176,manubrium,Aurelia
scaffold597.g4,N2.HOG0001570,MJ1,122.695107868025,rhopalia,Aurelia
scaffold597.g4,N2.HOG0001570,MJ4,46.198048031687,rhopalia,Aurelia
scaffold597.g4,N2.HOG0001570,MJ8,42.5544146016501,manubrium,Aurelia
scaffold597.g4,N2.HOG0001570,MJ23,39.2224273446932,manubrium,Aurelia
scaffold597.g4,N2.HOG0001570,MJ26,52.6112919163286,manubrium,Aurelia
scaffold597.g4,N2.HOG0001570,MJ27,31.5638863102567,rhopalia,Aurelia
scaffold597.g4,N2.HOG0001570,MJ29,31.2549899457499,manubrium,Aurelia
scaffold597.g4,N2.HOG0001570,MJ32,45.0761316271679,manubrium,Aurelia
scaffold597.g4,N2.HOG0001570,MJ35,82.0528618738509,manubrium,Aurelia
scaffold101.g9,N2.HOG0001572,MJ1,31.2505222558184,rhopalia,Aurelia
scaffold101.g9,N2.HOG0001572,MJ4,20.2481313752941,rhopalia,Aurelia
scaffold101.g9,N2.HOG0001572,MJ8,14.3389124114048,manubrium,Aurelia
scaffold101.g9,N2.HOG0001572,MJ23,40.3308774166957,manubrium,Aurelia
scaffold101.g9,N2.HOG0001572,MJ26,35.2344152986829,manubrium,Aurelia
scaffold101.g9,N2.HOG0001572,MJ27,29.8398771311892,rhopalia,Aurelia
scaffold101.g9,N2.HOG0001572,MJ29,43.6228408096223,manubrium,Aurelia
scaffold101.g9,N2.HOG0001572,MJ32,17.2453911894273,manubrium,Aurelia
scaffold101.g9,N2.HOG0001572,MJ35,22.7499456859403,manubrium,Aurelia
scaffold192.g24,N2.HOG0001581,MJ1,26.6471540897448,rhopalia,Aurelia
scaffold192.g24,N2.HOG0001581,MJ4,26.5273172069714,rhopalia,Aurelia
scaffold192.g24,N2.HOG0001581,MJ8,17.0546989727298,manubrium,Aurelia
scaffold192.g24,N2.HOG0001581,MJ23,8.12413291781941,manubrium,Aurelia
scaffold192.g24,N2.HOG0001581,MJ26,17.6756940218796,manubrium,Aurelia
scaffold192.g24,N2.HOG0001581,MJ27,5.22129785948244,rhopalia,Aurelia
scaffold192.g24,N2.HOG0001581,MJ29,7.97011877866855,manubrium,Aurelia
scaffold192.g24,N2.HOG0001581,MJ32,13.7484567933511,manubrium,Aurelia
scaffold192.g24,N2.HOG0001581,MJ35,13.6297589931011,manubrium,Aurelia
scaffold211.g23,N2.HOG0001591,MJ1,123.998186832008,rhopalia,Aurelia
scaffold211.g23,N2.HOG0001591,MJ4,93.3508149140162,rhopalia,Aurelia
scaffold211.g23,N2.HOG0001591,MJ8,84.1906909264063,manubrium,Aurelia
scaffold211.g23,N2.HOG0001591,MJ23,39.8115419425196,manubrium,Aurelia
scaffold211.g23,N2.HOG0001591,MJ26,50.4861772632142,manubrium,Aurelia
scaffold211.g23,N2.HOG0001591,MJ27,44.3252284811715,rhopalia,Aurelia
scaffold211.g23,N2.HOG0001591,MJ29,39.0923487768017,manubrium,Aurelia
scaffold211.g23,N2.HOG0001591,MJ32,41.9438867277406,manubrium,Aurelia
scaffold211.g23,N2.HOG0001591,MJ35,53.9651366835718,manubrium,Aurelia
scaffold486.g14,N2.HOG0001631,MJ1,62.8588550002563,rhopalia,Aurelia
scaffold486.g14,N2.HOG0001631,MJ4,99.9712486764665,rhopalia,Aurelia
scaffold486.g14,N2.HOG0001631,MJ8,42.3915580589726,manubrium,Aurelia
scaffold486.g14,N2.HOG0001631,MJ23,63.177958559768,manubrium,Aurelia
scaffold486.g14,N2.HOG0001631,MJ26,64.5336944107469,manubrium,Aurelia
scaffold486.g14,N2.HOG0001631,MJ27,34.2174810835768,rhopalia,Aurelia
scaffold486.g14,N2.HOG0001631,MJ29,32.5920023149052,manubrium,Aurelia
scaffold486.g14,N2.HOG0001631,MJ32,46.969742114465,manubrium,Aurelia
scaffold486.g14,N2.HOG0001631,MJ35,63.7352722763578,manubrium,Aurelia
scaffold1563.g9,N2.HOG0001633,MJ1,18.5781022824741,rhopalia,Aurelia
scaffold1563.g9,N2.HOG0001633,MJ4,32.9913632445764,rhopalia,Aurelia
scaffold1563.g9,N2.HOG0001633,MJ8,78.8349434758688,manubrium,Aurelia
scaffold1563.g9,N2.HOG0001633,MJ23,115.932379716655,manubrium,Aurelia
scaffold1563.g9,N2.HOG0001633,MJ26,109.997745267633,manubrium,Aurelia
scaffold1563.g9,N2.HOG0001633,MJ27,37.7887950918994,rhopalia,Aurelia
scaffold1563.g9,N2.HOG0001633,MJ29,138.815314970303,manubrium,Aurelia
scaffold1563.g9,N2.HOG0001633,MJ32,75.538282989995,manubrium,Aurelia
scaffold1563.g9,N2.HOG0001633,MJ35,65.2849714510651,manubrium,Aurelia
scaffold2512.g4,N2.HOG0001635,MJ1,4.94528966592255,rhopalia,Aurelia
scaffold2512.g4,N2.HOG0001635,MJ4,17.4803943554643,rhopalia,Aurelia
scaffold2512.g4,N2.HOG0001635,MJ8,51.0834918616003,manubrium,Aurelia
scaffold2512.g4,N2.HOG0001635,MJ23,40.7081800011226,manubrium,Aurelia
scaffold2512.g4,N2.HOG0001635,MJ26,35.0250246317533,manubrium,Aurelia
scaffold2512.g4,N2.HOG0001635,MJ27,4.78513663748387,rhopalia,Aurelia
scaffold2512.g4,N2.HOG0001635,MJ29,44.7506814239753,manubrium,Aurelia
scaffold2512.g4,N2.HOG0001635,MJ32,44.0453741399321,manubrium,Aurelia
scaffold2512.g4,N2.HOG0001635,MJ35,42.4297749392135,manubrium,Aurelia
scaffold1059.g2,N2.HOG0001638,MJ1,37.342318543974,rhopalia,Aurelia
scaffold1059.g2,N2.HOG0001638,MJ4,42.3150441887052,rhopalia,Aurelia
scaffold1059.g2,N2.HOG0001638,MJ8,85.9875831917142,manubrium,Aurelia
scaffold1059.g2,N2.HOG0001638,MJ23,23.1722028753182,manubrium,Aurelia
scaffold1059.g2,N2.HOG0001638,MJ26,22.8073078740665,manubrium,Aurelia
scaffold1059.g2,N2.HOG0001638,MJ27,7.17641307268437,rhopalia,Aurelia
scaffold1059.g2,N2.HOG0001638,MJ29,12.3309823544067,manubrium,Aurelia
scaffold1059.g2,N2.HOG0001638,MJ32,23.3208013804711,manubrium,Aurelia
scaffold1059.g2,N2.HOG0001638,MJ35,25.9576020397422,manubrium,Aurelia
scaffold706.g18,N2.HOG0001639,MJ1,13.1322107639995,rhopalia,Aurelia
scaffold706.g18,N2.HOG0001639,MJ4,26.3899049829883,rhopalia,Aurelia
scaffold706.g18,N2.HOG0001639,MJ8,29.4582500035344,manubrium,Aurelia
scaffold706.g18,N2.HOG0001639,MJ23,2.25317748892648,manubrium,Aurelia
scaffold706.g18,N2.HOG0001639,MJ26,3.86710823206523,manubrium,Aurelia
scaffold706.g18,N2.HOG0001639,MJ27,2.35985742375914,rhopalia,Aurelia
scaffold706.g18,N2.HOG0001639,MJ29,3.09746355799171,manubrium,Aurelia
scaffold706.g18,N2.HOG0001639,MJ32,12.1847138462722,manubrium,Aurelia
scaffold706.g18,N2.HOG0001639,MJ35,5.36534363589314,manubrium,Aurelia
scaffold410.g8,N2.HOG0001737,MJ1,6.84916868141122,rhopalia,Aurelia
scaffold410.g8,N2.HOG0001737,MJ4,4.88155534653946,rhopalia,Aurelia
scaffold410.g8,N2.HOG0001737,MJ8,28.158194475193,manubrium,Aurelia
scaffold410.g8,N2.HOG0001737,MJ23,18.7554854069681,manubrium,Aurelia
scaffold410.g8,N2.HOG0001737,MJ26,22.5893829414421,manubrium,Aurelia
scaffold410.g8,N2.HOG0001737,MJ27,2.75698117732956,rhopalia,Aurelia
scaffold410.g8,N2.HOG0001737,MJ29,10.8561415289795,manubrium,Aurelia
scaffold410.g8,N2.HOG0001737,MJ32,13.9614396399078,manubrium,Aurelia
scaffold410.g8,N2.HOG0001737,MJ35,15.866481122915,manubrium,Aurelia
scaffold21.g36,N2.HOG0001739,MJ1,2.69558676112566,rhopalia,Aurelia
scaffold21.g36,N2.HOG0001739,MJ4,2.73855951928235,rhopalia,Aurelia
scaffold21.g36,N2.HOG0001739,MJ8,3.160804053202,manubrium,Aurelia
scaffold21.g36,N2.HOG0001739,MJ23,4.04686695859573,manubrium,Aurelia
scaffold21.g36,N2.HOG0001739,MJ26,3.0869339177072,manubrium,Aurelia
scaffold21.g36,N2.HOG0001739,MJ27,6.64027233925864,rhopalia,Aurelia
scaffold21.g36,N2.HOG0001739,MJ29,6.45338712475129,manubrium,Aurelia
scaffold21.g36,N2.HOG0001739,MJ32,2.3568044051795,manubrium,Aurelia
scaffold21.g36,N2.HOG0001739,MJ35,0.642435907758954,manubrium,Aurelia
scaffold404.g14,N2.HOG0001753,MJ1,48.0263707940555,rhopalia,Aurelia
scaffold404.g14,N2.HOG0001753,MJ4,30.5262782380997,rhopalia,Aurelia
scaffold404.g14,N2.HOG0001753,MJ8,34.387512154198,manubrium,Aurelia
scaffold404.g14,N2.HOG0001753,MJ23,25.8925142905258,manubrium,Aurelia
scaffold404.g14,N2.HOG0001753,MJ26,44.4879769749095,manubrium,Aurelia
scaffold404.g14,N2.HOG0001753,MJ27,54.7067392103451,rhopalia,Aurelia
scaffold404.g14,N2.HOG0001753,MJ29,28.1056959999816,manubrium,Aurelia
scaffold404.g14,N2.HOG0001753,MJ32,18.2624907699341,manubrium,Aurelia
scaffold404.g14,N2.HOG0001753,MJ35,15.8973144767204,manubrium,Aurelia
scaffold100.g11,N2.HOG0001772,MJ1,200.755394045044,rhopalia,Aurelia
scaffold100.g11,N2.HOG0001772,MJ4,251.224328440204,rhopalia,Aurelia
scaffold100.g11,N2.HOG0001772,MJ8,289.868192745294,manubrium,Aurelia
scaffold100.g11,N2.HOG0001772,MJ23,140.016810150579,manubrium,Aurelia
scaffold100.g11,N2.HOG0001772,MJ26,207.13285096768,manubrium,Aurelia
scaffold100.g11,N2.HOG0001772,MJ27,160.774802547719,rhopalia,Aurelia
scaffold100.g11,N2.HOG0001772,MJ29,102.316215593016,manubrium,Aurelia
scaffold100.g11,N2.HOG0001772,MJ32,178.991329950202,manubrium,Aurelia
scaffold100.g11,N2.HOG0001772,MJ35,200.767697343098,manubrium,Aurelia
scaffold1295.g4,N2.HOG0001809,MJ1,48.4743182898028,rhopalia,Aurelia
scaffold1295.g4,N2.HOG0001809,MJ4,65.2627097247519,rhopalia,Aurelia
scaffold1295.g4,N2.HOG0001809,MJ8,61.7584104870035,manubrium,Aurelia
scaffold1295.g4,N2.HOG0001809,MJ23,30.0896016855652,manubrium,Aurelia
scaffold1295.g4,N2.HOG0001809,MJ26,51.2247994284315,manubrium,Aurelia
scaffold1295.g4,N2.HOG0001809,MJ27,33.40589642907,rhopalia,Aurelia
scaffold1295.g4,N2.HOG0001809,MJ29,32.6478024372253,manubrium,Aurelia
scaffold1295.g4,N2.HOG0001809,MJ32,26.8559510634179,manubrium,Aurelia
scaffold1295.g4,N2.HOG0001809,MJ35,36.1454729154906,manubrium,Aurelia
scaffold292.g8,N2.HOG0001815,MJ1,22.3174490905818,rhopalia,Aurelia
scaffold292.g8,N2.HOG0001815,MJ4,35.6435080289712,rhopalia,Aurelia
scaffold292.g8,N2.HOG0001815,MJ8,37.1445230268887,manubrium,Aurelia
scaffold292.g8,N2.HOG0001815,MJ23,22.8946242511179,manubrium,Aurelia
scaffold292.g8,N2.HOG0001815,MJ26,31.0038287696312,manubrium,Aurelia
scaffold292.g8,N2.HOG0001815,MJ27,35.6123938494561,rhopalia,Aurelia
scaffold292.g8,N2.HOG0001815,MJ29,26.6462319586196,manubrium,Aurelia
scaffold292.g8,N2.HOG0001815,MJ32,19.8655874097065,manubrium,Aurelia
scaffold292.g8,N2.HOG0001815,MJ35,21.5310543310517,manubrium,Aurelia
scaffold102.g5,N2.HOG0001819,MJ1,19.6801088084915,rhopalia,Aurelia
scaffold102.g5,N2.HOG0001819,MJ4,21.3699417489849,rhopalia,Aurelia
scaffold102.g5,N2.HOG0001819,MJ8,97.164616329919,manubrium,Aurelia
scaffold102.g5,N2.HOG0001819,MJ23,201.532228944843,manubrium,Aurelia
scaffold102.g5,N2.HOG0001819,MJ26,150.643928637557,manubrium,Aurelia
scaffold102.g5,N2.HOG0001819,MJ27,59.7174560146093,rhopalia,Aurelia
scaffold102.g5,N2.HOG0001819,MJ29,207.957156523779,manubrium,Aurelia
scaffold102.g5,N2.HOG0001819,MJ32,112.296392786835,manubrium,Aurelia
scaffold102.g5,N2.HOG0001819,MJ35,107.137156599977,manubrium,Aurelia
scaffold11.g54,N2.HOG0001830,MJ1,25.1446967508144,rhopalia,Aurelia
scaffold11.g54,N2.HOG0001830,MJ4,27.1175847364459,rhopalia,Aurelia
scaffold11.g54,N2.HOG0001830,MJ8,25.1257420306205,manubrium,Aurelia
scaffold11.g54,N2.HOG0001830,MJ23,26.2737010645919,manubrium,Aurelia
scaffold11.g54,N2.HOG0001830,MJ26,36.5699310182969,manubrium,Aurelia
scaffold11.g54,N2.HOG0001830,MJ27,24.249285359675,rhopalia,Aurelia
scaffold11.g54,N2.HOG0001830,MJ29,17.644190319869,manubrium,Aurelia
scaffold11.g54,N2.HOG0001830,MJ32,13.8188297185269,manubrium,Aurelia
scaffold11.g54,N2.HOG0001830,MJ35,15.880668074127,manubrium,Aurelia
scaffold36.g22,N2.HOG0001876,MJ1,8.62846661723709,rhopalia,Aurelia
scaffold36.g22,N2.HOG0001876,MJ4,62.1382368358761,rhopalia,Aurelia
scaffold36.g22,N2.HOG0001876,MJ8,21.7126042200825,manubrium,Aurelia
scaffold36.g22,N2.HOG0001876,MJ23,27.6870449839285,manubrium,Aurelia
scaffold36.g22,N2.HOG0001876,MJ26,29.4197359376823,manubrium,Aurelia
scaffold36.g22,N2.HOG0001876,MJ27,37.16895435171,rhopalia,Aurelia
scaffold36.g22,N2.HOG0001876,MJ29,42.3355019180426,manubrium,Aurelia
scaffold36.g22,N2.HOG0001876,MJ32,26.4753020960148,manubrium,Aurelia
scaffold36.g22,N2.HOG0001876,MJ35,28.2853641442068,manubrium,Aurelia
scaffold30.g7,N2.HOG0001882,MJ1,32.484680510568,rhopalia,Aurelia
scaffold30.g7,N2.HOG0001882,MJ4,42.3109587702494,rhopalia,Aurelia
scaffold30.g7,N2.HOG0001882,MJ8,75.207889498844,manubrium,Aurelia
scaffold30.g7,N2.HOG0001882,MJ23,40.0097384134467,manubrium,Aurelia
scaffold30.g7,N2.HOG0001882,MJ26,63.0955236448957,manubrium,Aurelia
scaffold30.g7,N2.HOG0001882,MJ27,30.1794675307269,rhopalia,Aurelia
scaffold30.g7,N2.HOG0001882,MJ29,60.575541963823,manubrium,Aurelia
scaffold30.g7,N2.HOG0001882,MJ32,42.3245395876224,manubrium,Aurelia
scaffold30.g7,N2.HOG0001882,MJ35,49.336493203615,manubrium,Aurelia
scaffold7.g28,N2.HOG0001885,MJ1,10.3159269008711,rhopalia,Aurelia
scaffold7.g28,N2.HOG0001885,MJ4,8.59928805173589,rhopalia,Aurelia
scaffold7.g28,N2.HOG0001885,MJ8,9.46666881680702,manubrium,Aurelia
scaffold7.g28,N2.HOG0001885,MJ23,9.9118299465138,manubrium,Aurelia
scaffold7.g28,N2.HOG0001885,MJ26,17.7204004906092,manubrium,Aurelia
scaffold7.g28,N2.HOG0001885,MJ27,3.60455549213806,rhopalia,Aurelia
scaffold7.g28,N2.HOG0001885,MJ29,9.65166687664433,manubrium,Aurelia
scaffold7.g28,N2.HOG0001885,MJ32,15.0323622263538,manubrium,Aurelia
scaffold7.g28,N2.HOG0001885,MJ35,14.3417300052513,manubrium,Aurelia
scaffold802.g4,N2.HOG0001888,MJ1,73.9077029255482,rhopalia,Aurelia
scaffold802.g4,N2.HOG0001888,MJ4,164.195860827715,rhopalia,Aurelia
scaffold802.g4,N2.HOG0001888,MJ8,42.0454130451561,manubrium,Aurelia
scaffold802.g4,N2.HOG0001888,MJ23,59.5483718776998,manubrium,Aurelia
scaffold802.g4,N2.HOG0001888,MJ26,62.7755445735216,manubrium,Aurelia
scaffold802.g4,N2.HOG0001888,MJ27,87.9941384859284,rhopalia,Aurelia
scaffold802.g4,N2.HOG0001888,MJ29,66.3268789412821,manubrium,Aurelia
scaffold802.g4,N2.HOG0001888,MJ32,53.5482326757415,manubrium,Aurelia
scaffold802.g4,N2.HOG0001888,MJ35,53.4279761493595,manubrium,Aurelia
scaffold399.g14,N2.HOG0001894,MJ1,7.00212953258099,rhopalia,Aurelia
scaffold399.g14,N2.HOG0001894,MJ4,3.4764060080506,rhopalia,Aurelia
scaffold399.g14,N2.HOG0001894,MJ8,19.6550200286441,manubrium,Aurelia
scaffold399.g14,N2.HOG0001894,MJ23,32.3530006780469,manubrium,Aurelia
scaffold399.g14,N2.HOG0001894,MJ26,36.5086856076965,manubrium,Aurelia
scaffold399.g14,N2.HOG0001894,MJ27,6.73551072578937,rhopalia,Aurelia
scaffold399.g14,N2.HOG0001894,MJ29,26.5223637761485,manubrium,Aurelia
scaffold399.g14,N2.HOG0001894,MJ32,29.0156637415912,manubrium,Aurelia
scaffold399.g14,N2.HOG0001894,MJ35,27.6825963237848,manubrium,Aurelia
scaffold182.g8,N2.HOG0001900,MJ1,23.2538751868451,rhopalia,Aurelia
scaffold182.g8,N2.HOG0001900,MJ4,12.0162729408706,rhopalia,Aurelia
scaffold182.g8,N2.HOG0001900,MJ8,23.8073347392662,manubrium,Aurelia
scaffold182.g8,N2.HOG0001900,MJ23,39.6701731489095,manubrium,Aurelia
scaffold182.g8,N2.HOG0001900,MJ26,28.0429034377958,manubrium,Aurelia
scaffold182.g8,N2.HOG0001900,MJ27,19.6996793635545,rhopalia,Aurelia
scaffold182.g8,N2.HOG0001900,MJ29,27.7376025177313,manubrium,Aurelia
scaffold182.g8,N2.HOG0001900,MJ32,19.560744636156,manubrium,Aurelia
scaffold182.g8,N2.HOG0001900,MJ35,16.6262032037163,manubrium,Aurelia
scaffold304.g15,N2.HOG0001901,MJ1,55.3149257113105,rhopalia,Aurelia
scaffold304.g15,N2.HOG0001901,MJ4,50.653360531033,rhopalia,Aurelia
scaffold304.g15,N2.HOG0001901,MJ8,156.331002306442,manubrium,Aurelia
scaffold304.g15,N2.HOG0001901,MJ23,248.076673382422,manubrium,Aurelia
scaffold304.g15,N2.HOG0001901,MJ26,236.390818420686,manubrium,Aurelia
scaffold304.g15,N2.HOG0001901,MJ27,65.2147771523392,rhopalia,Aurelia
scaffold304.g15,N2.HOG0001901,MJ29,266.250916308412,manubrium,Aurelia
scaffold304.g15,N2.HOG0001901,MJ32,179.796286198568,manubrium,Aurelia
scaffold304.g15,N2.HOG0001901,MJ35,188.441337455759,manubrium,Aurelia
scaffold3039.g2,N2.HOG0001902,MJ1,18.6220011216778,rhopalia,Aurelia
scaffold3039.g2,N2.HOG0001902,MJ4,16.3855749592794,rhopalia,Aurelia
scaffold3039.g2,N2.HOG0001902,MJ8,27.286053629877,manubrium,Aurelia
scaffold3039.g2,N2.HOG0001902,MJ23,42.2462689738019,manubrium,Aurelia
scaffold3039.g2,N2.HOG0001902,MJ26,41.3873756727428,manubrium,Aurelia
scaffold3039.g2,N2.HOG0001902,MJ27,11.8568997222479,rhopalia,Aurelia
