,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
scaffold533.g9,1619.87205627993,-0.562543532506492,0.475280737179072,-1.18360263419332,0.236570397167592,0.391754688577511
scaffold533.g10,445.237541977183,0.0671433752541513,0.47948735276915,0.140031587624538,0.88863503295125,0.932509092065524
scaffold533.g11,589.938238410758,0.936493102226152,0.302896027740129,3.09179723885194,0.00198948690684975,0.0121346861744001
scaffold533.g12,115.430111534543,0.017392709374875,0.495157531411449,0.0351256080570905,0.971979581731847,0.985331591540597
scaffold533.g13,125.916066602394,-0.347896635603929,0.478664635280567,-0.726806640728765,0.467344414447751,0.620338736618027
scaffold533.g14,155.625828911324,-0.859862822812783,0.387788517755655,-2.21734987871555,0.0265991919033925,0.0854217752747569
scaffold534.g1,664.685470700173,1.07710830620132,0.338513979048292,3.18187245687617,0.00146326241705493,0.00962740391515957
scaffold534.g2,421.940999582109,0.793145839814874,0.449096279071867,1.76609310024577,0.0773802308493751,0.18014159403506
scaffold534.g3,1106.06313935204,0.271581779084266,0.428195967200196,0.634246466308479,0.52591998730319,0.671773052205412
scaffold534.g4,1111.8445244807,0.398915057849448,0.18820905030307,2.11953175050339,0.0340455534169327,0.101787229873248
scaffold534.g5,410.319229265384,0.847533938394912,0.431821457530081,1.96269528439511,0.049681591395763,0.131980289785442
scaffold534.g6,1506.92903973644,1.28792206266903,0.717562183566198,1.79485777283888,0.0726763632913778,0.172233707404496
scaffold534.g7,217.790775282915,1.36303311285373,0.409442043068192,3.32900134690545,0.000871579828791925,0.00640446856138049
scaffold534.g8,116.288300197045,0.526092511867767,0.317073933287694,1.65921085474542,0.0970733110557189,0.211187872393468
scaffold535.g1,388.94040126177,-0.204562772202662,0.443790363328939,-0.460944601564139,0.644838351224417,0.764845557131426
scaffold535.g2,230.955248782217,-0.131934525923887,0.410051848021998,-0.321750838486183,0.747641460502441,0.839943250100846
scaffold535.g3,476.504731864956,-0.719904094907546,0.304594066212748,-2.36348693150418,0.0181038651567137,0.0645285920925136
scaffold535.g4,431.383580147164,-0.00928534505256813,0.303141903353878,-0.0306303580924895,0.97556433124666,0.987338322005223
scaffold535.g5,188.717628974236,0.384563476011844,0.446623245034992,0.861046710593208,0.389212317145693,0.550760505848475
scaffold535.g6,493.657984671271,0.465693478468014,0.530409089518966,0.87798924956274,0.379949552805209,0.541641457592136
scaffold535.g7,77.920469058126,-0.82081596120672,0.349399179910216,-2.34922120142824,0.0188127268594551,0.0663682638888351
scaffold535.g8,30.5883600990077,-0.372404646002896,0.563187983064263,-0.661243949092576,0.508455880678726,0.656908632198069
