,Man_mean,Tent_mean,M,D,prob,ranking,Length
comp75184_c0,2.97515690780766,2.00527976383009,0.569162230886174,0.969877143977566,0.461058201058201,1.1245476065856,2681
comp75184_c1,3.12831286326891,2.76162984299499,0.179864844208059,0.36668302027392,0.218704963466868,0.408421105648562,4520
comp75185_c0,23.9506225701225,22.525883214983,0.0884794840958266,1.42473935513951,0.252073570168808,1.42748409770099,3676
comp75186_c2,36.6549907948953,52.5623729770128,-0.520020765695393,15.9073821821174,0.722166792642983,-15.915879789842,4123
comp75187_c0,4.53368223883406,2.51930784555524,0.847655855358741,2.01437439327882,0.66567649281935,2.18545753686073,6451
comp75188_c0,422.820641501121,376.333678932276,0.168033403606059,46.4869625688441,0.452597631645251,46.487266257566,2843
comp75189_c0,1.33540861708226,1.53633693470046,-0.202213394065863,0.200928317618201,0.172343159486017,-0.285065686396165,362
comp75190_c1,9.63268178845903,7.02318256955155,0.455812568845016,2.60949921890748,0.61697656840514,2.64900948873269,2710
comp75191_c0,17.8417378870226,15.9516209533237,0.161553115276196,1.89011693369895,0.367200806248425,1.89700854824404,1751
comp75192_c1,2.3480622254713,2.89301898856412,-0.301105151051351,0.544956763092821,0.318321995464853,-0.622609175671434,2136
comp75193_c0,6.70107524437629,5.63046785097277,0.251137802041421,1.07060739340353,0.411340388007055,1.09966830745661,3084
comp75194_c3,0.224636579639302,0.689162292889177,-1.61725089334471,0.464525713249876,0.389276895943563,-1.68264214564314,538
comp75195_c1,5.38929148378201,8.07174225694598,-0.582784489667305,2.68245077316397,0.653887629125724,-2.74502821694874,3958
comp75197_c1,33.4738926266181,88.1164292636354,-1.39637470445564,54.6425366370173,0.927014361300076,-54.6603757071155,2289
comp75198_c0,5.60574103010772,5.14581224098844,0.123506279983874,0.459928789119282,0.212257495590829,0.476222943857374,2738
comp75200_c0,4.71918301014235,14.4594854984622,-1.61540719336102,9.74030248831981,0.928667170571932,-9.87334963243638,3342
comp75201_c3,17.1276846295411,14.6382161427086,0.226590383718932,2.48946848683247,0.48273116654069,2.49975929819769,4403
comp75202_c1,157.527195240893,25.0837013526835,2.65077876151942,132.44349388821,0.989768203577727,132.470018122437,2264
comp75203_c6,339.099873123438,69.4949405661226,2.28673039019387,269.604932557315,0.980314940791131,269.614630157772,1589
comp75203_c9,19.1346667127124,5.05035889113638,1.92173095424996,14.0843078215761,0.952965482489292,14.21480835866,3218
comp75203_c11,43.3713911137868,55.5779804775751,-0.357769695059416,12.2065893637884,0.649412950365331,-12.2118312734354,2147
comp75204_c0,3.21940996895811,2.94085208312511,0.130562083058491,0.278557885832998,0.180143613000756,0.30763769810009,3341
comp75205_c0,6.55799503040008,6.00384418191068,0.127368273364934,0.554150848489406,0.237838246409675,0.568599894426206,1935
comp75206_c0,40.5664385549242,42.1288829049559,-0.0545230119847392,1.5624443500317,0.171012849584278,-1.56339537730603,4220
comp75207_c2,3.84388911639392,4.29732627592944,-0.160872598684964,0.453437159535524,0.227387251196775,-0.481129141349074,1855
comp75208_c1,72.4878774532187,50.7298798492315,0.514904001932416,21.7579976039872,0.721085915847821,21.7640893645087,4384
comp75208_c2,58.3945193139425,42.5194166943093,0.457711164336515,15.8751026196332,0.6995490047871,15.8816996160311,981
comp75208_c3,10.5928229347043,6.37370887286631,0.732882082801778,4.21911406183798,0.731877047115142,4.28229373281316,2259
comp75209_c2,0.340755112347587,0.232311599983946,0.552674108097605,0.108443512363642,0.163280423280423,0.563212806259984,532
comp75209_c4,11.4484656834121,12.0596856504487,-0.075038040082888,0.61121996703654,0.191665406903502,-0.615808862849204,2106
comp75209_c8,20.3038417396685,11.1319494865034,0.867046461830919,9.17189225316509,0.806162761400857,9.21278335090125,8360
comp75210_c0,4.63695739334611,2.6756002194207,0.793315901888911,1.96135717392541,0.649133282942807,2.11572022817254,6998
comp75211_c0,6.77108804494019,6.78640261453102,-0.00325934401201887,0.0153145695908297,0.00625094482237339,-0.0156575657476202,2240
comp75211_c1,11.4687667557601,12.8050385210815,-0.159001327244564,1.33627176532136,0.339929453262787,-1.34569820274109,1607
comp75212_c0,36.2640761661855,37.7569518515174,-0.0582012030312854,1.49287568533195,0.187306626354245,-1.49400976967676,1563
comp75213_c1,31.6219434291767,27.8339289276296,0.184081467741977,3.78801450154711,0.434041320231796,3.79248465398309,6243
comp75213_c2,1.73609308397788,2.11900905193883,-0.287545447865626,0.382915967960942,0.270680272108844,-0.478860128960126,1079
comp75213_c3,1.69739437985877,0.694324557255388,1.28963970226381,1.00306982260338,0.586092214663643,1.63380526093922,356
comp75214_c0,15.7826578921099,11.5585661595762,0.449377741531873,4.22409173253373,0.659470899470899,4.24792788538649,2347
comp75214_c1,1.4587143010977,2.40541347068471,-0.721587553159443,0.946699169587007,0.470196523053666,-1.19034781243608,3314
comp75216_c0,0.0110551115848833,0.13566385421675,-3.61725089334471,0.124608742631867,0.176326530612245,-3.61939654695964,2733
comp75217_c0,6.84869892699892,8.22081235464958,-0.263451023587731,1.37211342765066,0.449982363315697,-1.39717633109378,2894
comp75219_c0,9.56217542474997,9.36993777809598,0.029299405599281,0.192237646653988,0.082260015117158,0.194457625100006,2117
comp75220_c0,8.53915760320624,7.03788829142717,0.278951138341048,1.50126931177907,0.471403376165281,1.52696538404489,4996
comp75221_c0,14.1967611867224,9.90207202919522,0.51975948562487,4.29468915752716,0.685056689342404,4.32602645422776,4150
comp75222_c2,21.9176462027958,23.5048031100321,-0.100862724155559,1.58715690723627,0.276880826404636,-1.59035855621048,6683
comp75222_c6,24.0720219454005,22.9057190785933,0.0716494729743297,1.16630286680722,0.195495086923658,1.16850161493266,1589
comp75222_c7,20.1192876896233,22.9868460769419,-0.192229305493241,2.86755838731854,0.438022171831696,-2.87399429550083,871
comp75223_c1,19.8452513409633,15.4982682924505,0.356686810069097,4.34698304851282,0.619823633156967,4.36159226711245,1559
comp75224_c1,0.344904337459887,0.282168427377761,0.289639702263812,0.0627359100821263,0.126593600403124,0.296356122834171,876
comp75224_c2,23.4074769621406,26.2091276139642,-0.163099895458185,2.80165065182355,0.390095742000504,-2.80639411892945,2992
comp75224_c6,6.65777564733691,9.14278999894845,-0.457594227356222,2.48501435161153,0.611080876795163,-2.52679417535838,953
comp75225_c0,35.4537946735563,32.1365589934042,0.141724588167905,3.31723568015218,0.372648022171832,3.32026179940168,3840
comp75226_c0,7.08319302408349,10.7220265073385,-0.598105844078004,3.63883348325501,0.692101284958428,-3.68766046695979,1510
comp75227_c1,6.91417864094864,4.85741097551218,0.509370323876745,2.05676766543646,0.598503401360544,2.11890333815189,3155
comp75228_c0,19.3581069487752,11.4475481280585,0.757899246289183,7.9105588207167,0.772711010330058,7.94678250133628,3390
comp75229_c0,4.82443286481794,7.77419528462404,-0.688333991406189,2.9497624198061,0.689387755102041,-3.02901007212349,3720
comp75230_c0,5.08850014161071,4.0118257051128,0.342981549060018,1.07667443649791,0.440375409423028,1.12998415263387,5807
comp75231_c2,10.4980866846817,9.7979331949273,0.0995770552504229,0.700153489754424,0.229130763416478,0.707199051998547,1911
comp75232_c0,14.9352563603872,5.42820805333229,1.46017407860046,9.50704830705495,0.918042328042328,9.61852773830243,2994
comp75233_c0,3.61417481669126,5.3185970096981,-0.557379437367309,1.70442219300684,0.576177878558831,-1.79324478229106,2742
comp75234_c0,1.41350268825666,1.3732196799051,0.0417121888202262,0.0402830083515577,0.0538548752834467,0.0579881665344393,855
comp75235_c0,24.6770124457011,9.0967090470871,1.43975112808496,15.580303398614,0.923726379440665,15.6466845466918,3940
comp75237_c0,4.64544287594594,4.10390667067634,0.178818221166382,0.541536205269595,0.258936759889141,0.570295903754272,4969
comp75238_c1,13.8072442122534,9.07697741494566,0.605141527991741,4.73026679730776,0.716067019400353,4.76881748891824,2941
comp75238_c2,6.91103330497336,2.17460007961512,1.66815132551754,4.73643322535824,0.90188460569413,5.02160617164503,341
comp75241_c0,0.366384304426856,0.508489747214752,-0.472860984009532,0.142105442787896,0.178667170571932,-0.493752434999978,2309
comp75242_c0,14.7307772929295,20.5619082952227,-0.481140604894639,5.83113100229322,0.687535903250189,-5.85094736325525,6227
comp75243_c1,1.99961003780618,2.29424111170586,-0.19829834406248,0.294631073899678,0.203212396069539,-0.355147438348074,1239
comp75243_c2,8.94839167954552,8.71117329983853,0.0387613587359554,0.237218379706995,0.10069035021416,0.240364312246784,2951
comp75244_c0,9.23916204215266,7.64015940670093,0.274159271046527,1.59900263545173,0.474940791131267,1.6223355799841,3486
comp75245_c0,4.02971499027468,34.2527784336072,-3.08747130789286,30.2230634433325,0.9950390526581,-30.3803562022693,3269
comp75246_c0,14.3030690225443,9.35922539119788,0.611863704247051,4.94384363134641,0.718732678256488,4.98156271101543,5150
comp75247_c0,35.6573184928971,38.3870544746265,-0.106421649913801,2.7297359817294,0.318130511463845,-2.73180967446829,2764
comp75248_c0,31.5959424433842,8.97208656408585,1.81622385419081,22.6238558792983,0.949349962207105,22.6966412478982,2142
comp75249_c1,20.1941268206424,29.4034714516266,-0.542050727205079,9.20934463098417,0.720508944318468,-9.22528305924,2337
comp75249_c2,0.295126934910731,0.339532338438075,-0.202213394065863,0.0444054035273435,0.094824892920131,-0.207031631887647,1638
comp75250_c0,11.9516881585711,20.9107104157716,-0.807027665381366,8.95902225720052,0.793232552280171,-8.99529729679377,4879
comp75251_c0,5.17947770768333,4.05603496188186,0.352736537588853,1.12344274580147,0.44952128999748,1.17751716252635,3885
comp75252_c1,11.4181787371597,9.45148113021104,0.272720216027302,1.96669760694866,0.500438397581255,1.98551650544828,5832
comp75253_c0,34.072980091863,19.8441992342832,0.779910787016687,14.2287808575797,0.790582010582011,14.2501391406797,2513
comp75255_c0,0.260991635846171,30.4578450344805,-6.8666664884477,30.1968533986344,0.998243890148652,-30.9677423110272,3936
comp75255_c1,0.0756285856357599,33.3336616918141,-8.78383245171265,33.2580331061783,0.998566389518771,-34.3984371539088,799
comp75256_c1,8.47940499425699,8.42088359941806,0.00999141086901321,0.0585213948389249,0.0247417485512724,0.0593681896729788,1974
comp75257_c0,0.187371286582859,2.58676265284449,-3.78717589478702,2.39939136626163,0.86429831191736,-4.48327783954405,645
comp75257_c2,0.0303654471974735,0.745264951908296,-4.61725089334471,0.714899504710823,0.510861678004535,-4.67226787694459,995
comp75257_c3,0.021232340099428,0.173703121843231,-3.03228839262355,0.152470781743803,0.19575711766188,-3.03611927224954,1423
comp75259_c0,1.47203994940249,2.33330262298126,-0.664556608123064,0.861262673578774,0.443476946334089,-1.08784598096426,821
comp75260_c2,6.18367541724922,4.97520899830178,0.313707462225642,1.20846641894744,0.450042831947594,1.24852050747263,1329
comp75262_c0,1.16562847725155,5.44531872193847,-2.22390846516518,4.27969024468692,0.928493323255228,-4.82301953675307,4562
comp75263_c0,4.90129604051875,6.59265860210195,-0.427697085153462,1.6913625615832,0.543063744016125,-1.7446008458596,2737
comp75264_c8,1.09951005166894,1.3586441867143,-0.305306887029967,0.259134135045357,0.228830939783321,-0.400453237237051,1319
comp75264_c12,11.0307179786662,12.553724637387,-0.186588771650974,1.52300665872081,0.389004787100025,-1.53439390386372,4125
comp75265_c0,1.79191156278995,1.22164518475907,0.552674108097605,0.57026637803088,0.35058453010834,0.794136267698398,607
comp75265_c1,15.6447276345485,16.4530834839078,-0.0726814434578014,0.808355849359273,0.181451247165533,-0.811616763883338,4353
comp75266_c0,21.7425115610694,23.3896529591313,-0.105351854813274,1.64714139806186,0.298019652305367,-1.65050713373853,1284
comp75266_c5,2.02657232640258,0.592125600597888,1.77506652943405,1.43444672580469,0.697674477198287,2.28221352924937,3757
comp75266_c11,25.8676153859751,21.4132003646797,0.272646631350506,4.45441502129544,0.563242630385487,4.46275132261806,4929
comp75266_c12,34.104767986829,23.5111854286783,0.536626166865735,10.5935825581507,0.722922650541698,10.6071654582796,2376
comp75267_c0,1.24180749933447,0.725664711582879,0.775066529434053,0.516142787751595,0.350624842529604,0.931198959619767,2725
comp75267_c1,0.582631789890916,0.425584611540837,0.453138434546691,0.157047178350079,0.188737717309146,0.479581335219739,726
comp75268_c0,13.9322858803636,7.78648692493107,0.83938751040091,6.14579895543249,0.788916603678508,6.20285548704886,1865
comp75269_c0,NA,NA,NA,NA,NA,0,402
comp75270_c1,6.30002707842084,4.33760229213895,0.538460248877904,1.96242478628189,0.596228269085412,2.03495712029398,3875
comp75271_c0,11.7602155700324,12.9181196097157,-0.135481577744063,1.15790403968328,0.311589821113631,-1.16580316650063,2564
comp75272_c0,0.563686939579964,1.72933448495512,-1.61725089334471,1.16564754537515,0.636792642983119,-1.99354825676816,536
comp75272_c2,2.54381798374548,3.40545867806546,-0.420853680541204,0.861640694319984,0.415626102292769,-0.958927790051629,2613
comp75273_c0,1.27684094186133,1.24500752305893,0.036424357460463,0.0318334188024034,0.0494557823129252,0.0483745839161103,2035
comp75274_c1,61.1167862134588,19.8265446937991,1.62413541094655,41.2902415196596,0.939292013101537,41.3221715376251,10516
comp75275_c0,6.07527008202234,5.39179791732937,0.172182120715635,0.683472164692971,0.282146636432351,0.704826845831109,2785
comp75276_c0,20.2614231351768,19.8985008269853,0.0260757698904378,0.362922308191493,0.0974678760393046,0.363857867248216,2031
comp75278_c0,8.03421047857028,5.26256683761156,0.610389605953893,2.77164364095872,0.66525069286974,2.83805989075697,4603
comp75279_c0,23.0566171675634,11.4712876738728,1.0071535127466,11.5853294936905,0.85246661627614,11.6290247946943,4859
comp75280_c0,3.1143980392709,3.49527743378335,-0.166453630948263,0.380879394512453,0.219861426051902,-0.415663234385763,4579
comp75281_c1,0.352941149258061,0.778847313072522,-1.14191288379805,0.425906163814461,0.363988410178886,-1.21875391058209,3253
comp75282_c0,3.72940926179345,4.5323619131036,-0.281315940463466,0.802952651310147,0.375731922398589,-0.850806451905978,1118
comp75282_c1,5.43113137252192,4.66057558420313,0.220744621052744,0.770555788318795,0.334373897707231,0.801551252656572,2559
comp75283_c3,1.84216328726537,4.5124943044028,-1.29252416510467,2.67033101713743,0.814610733182162,-2.96669621944441,2821
comp75284_c0,9.21325294082103,8.76374708593842,0.0721627713414803,0.449505854882611,0.152983119173595,0.455261440428936,2066
comp75285_c0,2.16493799513283,1.84494740977767,0.230746013210243,0.319990585355163,0.233562610229277,0.394509438833042,2847
comp75287_c1,9.73104527106971,11.2930339779892,-0.214766444408948,1.56198870691947,0.410937263794407,-1.5766842886856,1658
comp75288_c1,12.6284293099744,12.0028187133979,0.0733019670666378,0.625610596576553,0.169876543209877,0.629890305469698,4407
comp75289_c0,1.6825986903491,2.16955409476532,-0.36670743169411,0.486955404416219,0.312766439909297,-0.609589949351081,826
comp75290_c0,0.103471301237966,0.14108421368888,-0.447325891902395,0.0376129124509142,0.10347442680776,-0.448904427188364,1752
comp75290_c1,34.6282105456711,13.7091870859159,1.33680481034249,20.9190234597552,0.920405643738977,20.9616933860493,1492
comp75291_c1,3.51609761326166,39.1548097668451,-3.47714251070598,35.6387121535834,0.997659360040312,-35.8079366063689,7304
comp75292_c0,6.35456856054625,4.17180662249651,0.607121892119982,2.18276193804974,0.629848828420257,2.265622799605,3081
comp75294_c0,20.3635155393551,17.7041329752859,0.201900456176744,2.6593825640692,0.442577475434618,2.6670356983512,2733
comp75295_c4,15.2646730564164,9.71423462795204,0.652024452463232,5.55043842846438,0.734212648022172,5.58860471269745,2201
comp75297_c0,7.7260542472943,25.1152070742644,-1.70075745766588,17.3891528269701,0.939385235575712,-17.4721267157014,4200
comp75297_c1,5.75904810778032,12.3764703634759,-1.10369765342479,6.6174222556956,0.868873771730915,-6.70883192667329,4239
comp75298_c0,3.28753556057043,16.1612142113107,-2.29745718863556,12.8736786507402,0.973373645754598,-13.0770758021867,3621
comp75299_c0,101.035509546037,76.1334820928519,0.408259457162874,24.9020274531855,0.681259763164525,24.9053738591407,2491
comp75301_c0,36.048759803231,18.0181149453824,1.00050154249412,18.0306448578486,0.853799445704208,18.0583819132943,2387
comp75302_c0,0.756630209621735,0.140682721902629,2.42714322601375,0.615947487719106,0.471224489795918,2.50407978052056,1757
comp75304_c1,4.44051403153215,3.03970043122365,0.546797541760936,1.4008136003085,0.534920634920635,1.50375074213949,3334
comp75305_c0,7.10186656088327,7.38812909618125,-0.0570108220347823,0.286262535297984,0.125356512975561,-0.291884348577156,3446
comp75306_c0,0.0540011080634247,17.3125081628787,-8.32461002542559,17.2585070548152,0.995442176870748,-19.1612942630847,2238
comp75307_c0,0.634739915157271,2.07713901162116,-1.71036029773619,1.44239909646389,0.695812547241119,-2.23737513652764,476
comp75307_c1,4.809260744385,4.96907327470815,-0.0471616691050808,0.159812530323148,0.0973418997228521,-0.16662613204736,2425
comp75308_c0,29.2459239484848,14.3381727432084,1.02837438928307,14.9077512052763,0.866482741244646,14.9431790420563,2810
comp75310_c0,8.9514036135459,8.59399071198888,0.0587857021791676,0.357412901557018,0.135747039556563,0.36221504797579,2869
comp75311_c0,72.5451756709661,57.442665158611,0.336756989556641,15.1025105123551,0.639438145628622,15.1062645629491,3720
comp75312_c0,6.04494639906158,15.7953091169666,-1.38569471898408,9.75036271790497,0.915684051398337,-9.84833605158413,2719
comp75313_c0,7.54717383627948,4.97540078711698,0.601123759799295,2.5717730491625,0.651544469639708,2.64109189370492,6061
comp75314_c0,13.343861814067,15.33915599894,-0.201042850357925,1.99529418487293,0.42161753590325,-2.00539699607528,3102
comp75315_c2,12.0468138875789,14.0075590713947,-0.217553940200349,1.96074518381579,0.448515998992189,-1.97277758319419,3441
comp75316_c0,1.59186617289179,1.36743160959992,0.219250374372414,0.224434563291869,0.192650541698161,0.31375404357945,949
comp75317_c0,6.05052393106655,4.34148099059063,0.478872807687488,1.70904294047592,0.558624338624339,1.77486532963295,5423
comp75318_c0,3.15178049957948,4.3345333421465,-0.459709616358227,1.18275284256701,0.483885109599395,-1.26895122757834,556
comp75319_c0,8.86798797427272,8.7864602956428,0.013324734024064,0.0815276786299215,0.0279037540942303,0.0826093875996899,8320
comp75320_c1,19.0889398083029,11.1917814318626,0.770297285286181,7.89715837644037,0.776437389770723,7.93463725259709,3346
comp75321_c0,8.50723835255532,8.34351626232094,0.0280353593664299,0.163722090234382,0.0776820357772739,0.166105099878119,5377
comp75322_c0,11.4489064667519,9.53820106854348,0.263420706355818,1.91070539820838,0.491541950113379,1.92877826285959,1367
comp75322_c3,6.43499418581615,6.91868339820896,-0.104558679113713,0.483689212392814,0.201297556059461,-0.494861366003839,2742
comp75323_c0,8.59049446013083,5.22122755075402,0.718352138439732,3.36926690937682,0.709342403628118,3.44499481878022,5965
comp75324_c0,3.28564188706468,2.77565679980818,0.243346049989877,0.509985087256498,0.289561602418745,0.565068216474519,423
comp75325_c0,26.8737118123889,3.40139808436558,2.9819958333827,23.4723137280233,0.992907533383724,23.6609765414926,10955
comp75325_c1,14.8003133130727,1.53808646431538,3.26641920456972,13.2622268487573,0.991138825900731,13.6585561245646,4781
comp75326_c3,2.44280331603505,3.81287591973651,-0.642341874307537,1.37007260370146,0.54461577223482,-1.51317613743484,470
comp75326_c4,0.935406190758083,0.0956577176404483,3.28963970226381,0.839748473117635,0.560733182161754,3.39512987510253,323
comp75326_c5,5.15652690594831,11.9508976859666,-1.21264739533528,6.79437078001826,0.886495338876291,-6.90173804210065,2332
comp75328_c0,7.08492702580303,12.4954823889411,-0.818581699153325,5.41055536313804,0.777147896195515,-5.47212804453355,2354
comp75329_c0,0.94417562379644,0.965545087433275,-0.0322883926235508,0.0213694636368342,0.0394583018392542,-0.0387194301912948,320
comp75329_c2,1.17380030930404,1.10433750481879,0.0880058410941609,0.0694628044852559,0.0911312673217435,0.112116498668339,1287
comp75330_c0,231.268764863243,31.6965145943613,2.86717431601742,199.572250268882,0.994159737969262,199.592844976827,2784
comp75331_c0,10.9088654671215,10.1136129357518,0.109202597368742,0.795252531369634,0.252779037540942,0.802715264537738,2609
comp75332_c2,14.6611545388066,20.2014586866232,-0.462460751899945,5.5403041478166,0.677606449987402,-5.55957192572968,1661
comp75332_c3,21.1288081666642,31.0740668992245,-0.556499680219244,9.94525873256028,0.729478458049887,-9.96081638981719,5248
comp75333_c0,27.4488823300972,6.29258102969184,2.12502361220656,21.1563013004053,0.971506676744772,21.2627564080005,2131
comp75334_c0,0.0589725828786326,0.08040974052795,-0.447325891902394,0.0214371576493174,0.0724514991181658,-0.447839262787838,3074
comp75335_c1,5.39853562686593,13.773510144555,-1.3512562445593,8.3749745176891,0.909962207105064,-8.48328306791671,7645
comp75336_c2,3.30181758631119,3.8647229306085,-0.227104569607574,0.562905344297313,0.299566641471403,-0.606991690367437,1519
comp75337_c0,13.1499693096623,16.2651823226065,-0.306727561729594,3.1152130129442,0.567946586041824,-3.13027697067551,5790
comp75338_c0,15.7884855402817,13.8971030924894,0.184088613295126,1.89138244779227,0.393625598387503,1.90032002077587,2748
comp75339_c0,1.3263985733362,3.62452909395607,-1.45027920929174,2.29813052061987,0.796034265558075,-2.7174829667743,2779
comp75340_c0,0.971152070190625,6.06914054958058,-2.6437231047059,5.09798847938996,0.953648274124465,-5.74271350411533,3360
comp75340_c4,1.08531931334435,4.62735949058931,-2.09206962094897,3.54204017724496,0.903230032753842,-4.11373357378855,3619
comp75341_c0,7.67059463056064,6.55862502267793,0.225945026946422,1.11196960788272,0.393827160493827,1.1346927179006,2836
comp75342_c3,8.44515988712885,9.0109325836785,-0.0935516880804475,0.565772696549651,0.201078357268833,-0.573455022215138,3134
comp75344_c0,1.0529895273706,1.98233098346697,-0.912706776870879,0.929341456096364,0.499417989417989,-1.30257790652434,5050
comp75345_c1,2.11323995949903,1.92743972084979,0.132770853646946,0.185800238649239,0.153497102544722,0.228363368910718,1058
comp75345_c8,14.172445187278,14.0957161106538,0.00783191584537009,0.0767290766241864,0.0279037540942303,0.0771277518498317,2021
comp75346_c13,6.7324949469887,3.3790778179483,0.994511666720164,3.3534171290404,0.785978835978836,3.49777928071284,4389
comp75347_c0,0.730385655797408,40.2421971869047,-5.78390683469021,39.5118115311073,0.999027462836987,-39.9329040860056,7446
comp75348_c0,26.874136560819,32.9529562789171,-0.294189495146208,6.07881971809812,0.589856386999244,-6.08593432631284,3818
comp75349_c0,7.45910530260159,6.00783609958482,0.312157138825239,1.45126920301677,0.478163265306122,1.48446097252319,6408
comp75350_c1,11.5540680491339,13.4207341499088,-0.216062696209367,1.86666610077489,0.443975812547241,-1.87912889937742,7892
comp75350_c4,0.115539655684459,1.41785588364963,-3.61725089334471,1.30231622796517,0.698649533887629,-3.84454569266962,523
comp75350_c8,0.536109859899626,1.01816668281937,-0.925373188707039,0.482056822919745,0.354361300075586,-1.04340515568082,789
comp75351_c0,1.58114507193215,3.35688940522877,-1.08615526460229,1.77574433329662,0.705983875031494,-2.08158622114442,3516
comp75352_c1,48.0308953039365,24.5051006973255,0.970880625764097,23.525794606611,0.843524817334341,23.5458196090501,4587
comp75353_c0,214.818065199313,1.65945344950169,7.01626335220856,213.158611749811,1,213.274053073819,3128
comp75355_c0,6.13007759806971,7.83602404206563,-0.354216487510913,1.70594644399592,0.519276895943563,-1.74233251413354,3943
comp75356_c1,20.2996084452127,32.5305463724947,-0.680343153775969,12.230937927282,0.761766187956664,-12.2498452801623,2819
comp75357_c0,5.64613238759234,3.25073295969519,0.796497909965564,2.39539942789715,0.686709498614261,2.52435087492795,3992
comp75358_c0,15.4591885431231,6.74210565190428,1.19719345349922,8.71708289121878,0.891153943058705,8.79890938113813,1329
comp75360_c0,16.6631434265614,28.3085087172745,-0.764575166290821,11.6453652907131,0.780032753842278,-11.6704373499477,2912
comp75361_c1,1.40388542801462,0.4922261049776,1.51203212360026,0.911659323037021,0.564976064499874,1.76560580653764,3013
comp75362_c0,2.39994711750812,7.82296955945938,-1.70471373459505,5.42302244195127,0.911985386747291,-5.68464786269335,2820
comp75363_c0,5.64534235188519,6.61166573440739,-0.22795271486474,0.966323382522203,0.375578231292517,-0.992846070558452,1916
comp75364_c0,31.0904539888976,22.8577245292615,0.443789891945754,8.23272945963614,0.682292768959436,8.24468215419819,2033
comp75364_c3,6.0928018154378,5.37717927145161,0.18025624275655,0.715622543986198,0.29254724111867,0.737975567694477,724
comp75365_c0,4.17650039586779,8.70160355260621,-1.05898671401434,4.52510315673842,0.835936004031242,-4.64736607548651,5035
comp75366_c0,10.7132876469989,8.53858718924991,0.327331992335762,2.17470045774897,0.542544721592341,2.19919719764738,3937
comp75367_c0,12.4291323254107,10.1105773082222,0.29786020906878,2.3185550171885,0.534628369866465,2.33760947805156,2567
comp75368_c1,12.2893765029846,35.4524832103386,-1.52847495922053,23.1631067073541,0.93119425547997,-23.2134820317253,1126
comp75368_c3,11.5821481590591,9.03106838116586,0.358934282379733,2.55107977789322,0.57575711766188,2.57620687295162,3866
comp75368_c5,10.9995363144062,11.6792812434996,-0.0865087836214372,0.679744929093378,0.212894935752079,-0.685227654339652,1291
comp75369_c0,NA,NA,NA,NA,NA,0,2046
comp75370_c3,0.380045534106743,0.222084045267671,0.775066529434054,0.157961488839072,0.19172335600907,0.79099934071098,1113
comp75372_c1,5.04951383334229,2.30450540205069,1.13168734248758,2.7450084312916,0.797430083144369,2.96913918990144,1448
comp75372_c2,5.98014112011002,4.26662040937143,0.487085766470028,1.71352071073859,0.560786092214664,1.78140556023264,2607
comp75372_c3,1.92852893371188,0.876523199939427,1.13763660881876,1.05200573377245,0.583030990173847,1.54949447163091,846
comp75373_c2,0.331653347546499,0.226106423694583,0.552674108097606,0.105546923851916,0.163280423280423,0.56266226361476,2733
comp75374_c1,56.0061607730266,18.620668244867,1.58868068660404,37.3854925281595,0.937208364827412,37.4192324600206,3458
comp75376_c2,3.16222473431348,2.11666591954925,0.579146319458796,1.04555881476423,0.478835978835979,1.19524210705357,1051
comp75376_c4,41.7228039105871,50.700119242101,-0.28115302532119,8.9773153315139,0.591922398589065,-8.98171685064063,1877
comp75378_c2,2.26356110460645,1.81157645068914,0.32134856199115,0.45198465391731,0.294633408919123,0.554576438077322,614
comp75378_c3,20.2340391452965,19.1147182130839,0.082100409021721,1.11932093221257,0.222066011589821,1.12232786049833,3957
comp75379_c0,25.0634116354919,30.9548463144423,-0.304582488662782,5.89143467895039,0.595522801713278,-5.89930276123707,4306
comp75380_c0,20.1737146492388,14.9965832176117,0.427842918078913,5.17713143162717,0.661924918115394,5.19478001679497,3861
comp75381_c0,9.12149399259503,11.3718244780319,-0.318121691370947,2.25033048543684,0.541355505165029,-2.27270515118154,2842
comp75382_c0,55.862049677839,54.3009059077965,0.0408922427675277,1.56114377004243,0.14474930713026,1.56167923923604,7611
comp75384_c1,12.6095389461206,8.65769709235945,0.542460295235606,3.95184185376114,0.68381960191484,3.98889924779323,2698
comp75384_c2,12.3011169175647,8.22978813452711,0.579862119543383,4.07132878303762,0.697833207357017,4.11241512219668,3026
comp75385_c0,0.432335783708662,28.2277132880878,-6.02881620071675,27.7953775043792,0.997994457042076,-28.4416883358385,1817
comp75386_c1,0.723679520035595,0.277521941298187,1.38274910665529,0.446157578737408,0.382831947593852,1.45294586169645,668
comp75386_c3,12.390978972969,24.185638744396,-0.96486046510326,11.794659771427,0.834646006550768,-11.8340591024736,1068
comp75387_c0,6.94662176399819,6.84707873636893,0.0208229438360113,0.0995430276292586,0.0555883093978332,0.101697636843719,2166
comp75388_c2,1.70377556173794,1.62618119988762,0.0672472809273639,0.0775943618503174,0.0764777021919879,0.102679510045003,1064
comp75389_c0,2.37336963004955,1.02193092458054,1.21563912082004,1.35143870546901,0.657777777777778,1.81773624233767,1935
comp75390_c0,11.5579995905799,6.23811748328807,0.889709095375176,5.31988210729181,0.790944822373394,5.39376750610154,2635
comp75391_c0,0.872385561929339,0.654228817664125,0.415170584347671,0.218156744265214,0.215273368606702,0.468997845598447,1039
